Unnamed: 0,number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
477781,23,1,124,0 days 00:01:53.698000,0,,34.073,0,39.457,0,40.168,0,190.6,0 days 04:37:58.646000,16:38:12.563,0 days 00:00:34.073000,0 days 00:00:39.457000,0 days 00:00:40.168000,272.9,Paul DI RESTA,,LMP2,,United Autosports USA,Oreca,2022,SEBRING,1,Oreca 07,GF,United Autosports USA #23,113698.0,113.698,Gibson,5,Paul DI RESTA Stint #5,7,United Autosports USA #23 Stint #7,16678646,4.0,1.0,180735.0,180.735,309.338,0.0,0.0,16678.646
161782,71,1,124,0 days 00:02:51.463000,0,,55.826,0,79.567,0,36.07,0,107.9,0 days 04:17:55.627000,17:17,0 days 00:00:55.826000,0 days 00:01:19.567000,0 days 00:00:36.070000,86.0,James CALADO,,LMGTE Pro,,AF Corse,Ferrari,2015,NURBURGRING,4,Ferrari 458 Italia GT2,,AF Corse #71,171463.0,171.463,Ferrari,4,James CALADO Stint #4,7,AF Corse #71 Stint #7,15475627,17.0,3.0,3578.0,3.578,2085.761,3.578,28.531,15475.627
112948,88,1,106,0 days 00:02:09.542000,0,,28.215,0,49.691,0,51.636,0,153.3,0 days 04:54:08.212000,21:53,0 days 00:00:28.215000,0 days 00:00:49.691000,0 days 00:00:51.636000,255.3,Klaus BACHLER,,LMGTE Am,,Proton Competition,Porsche,2014,CIRCUIT OF THE AMERICAS,4,Porsche 911 RSR,,Proton Competition #88,129542.0,129.542,Porsche,2,Klaus BACHLER Stint #2,5,Proton Competition #88 Stint #5,17648212,15.0,1.0,187266.0,187.266,1803.564,0.0,0.0,17648.212
182247,28,0,97,0 days 00:01:54.991000,0,,36.946,0,42.135,0,35.91,0,169.4,0 days 03:13:40.614000,18:13,0 days 00:00:36.946000,0 days 00:00:42.135000,0 days 00:00:35.910000,259.9,Gustavo YACAMAN,,LMP2,,G-Drive Racing,Ligier,2015,BAHRAIN INTERNATIONAL CIRCUIT,8,Ligier JS P2,,G-Drive Racing #28,114991.0,114.991,Nissan,2,Gustavo YACAMAN Stint #2,5,G-Drive Racing #28 Stint #5,11620614,14.0,5.0,24261.0,24.261,1190.926,24.261,70.717,11620.614
249034,13,1,77,0 days 00:01:53.123000,0,,34.474,0,47.956,0,30.693,0,187.8,0 days 02:32:58.195000,14:32:46.978,0 days 00:00:34.474000,0 days 00:00:47.956000,0 days 00:00:30.693000,269.3,David HEINEMEIER HANSSON,,LMP2,,Vaillante Rebellion,Oreca,2017,SILVERSTONE,1,Oreca 07,,Vaillante Rebellion #13,113123.0,113.123,Gibson,3,David HEINEMEIER HANSSON Stint #3,5,Vaillante Rebellion #13 Stint #5,9178195,14.0,9.0,223733.0,223.733,1142.837,223.733,443.262,9178.195
433164,88,2,165,0 days 00:01:41.396000,0,,32.204,0,32.008,0,37.184,0,165.2,0 days 04:51:39.635000,15:51:57.117,0 days 00:00:32.204000,0 days 00:00:32.008000,0 days 00:00:37.184000,268.7,Marco SEEFRIED,,LMGTE Am,,Dempsey - Proton Racing,Porsche,2021,AUTODROMO DO ALGARVE,2,Porsche 911 RSR-19,,Dempsey - Proton Racing #88,101396.0,101.396,Porsche,3,Marco SEEFRIED Stint #3,6,Dempsey - Proton Racing #88 Stint #6,17499635,28.0,10.0,1179.0,1.179,1875.285,1.179,285.482,17499.635
304147,90,1,98,0 days 00:02:27.140000,0,B,39.661,0,64.697,0,42.782,0,171.4,0 days 04:07:03.282000,17:37:59.316,0 days 00:00:39.661000,0 days 00:01:04.697000,0 days 00:00:42.782000,266.9,Euan ALERS-HANKEY,,LMGTE Am,,TF Sport,Aston Martin,2018-2019,SPA FRANCORCHAMPS,1,Aston Martin Vantage GTE,,TF Sport #90,147140.0,147.14,Aston Martin,1,Euan ALERS-HANKEY Stint #1,4,TF Sport #90 Stint #4,14823282,24.0,1.0,22991.0,22.991,1695.65,0.0,0.0,14823.282
361064,91,3,162,0 days 00:03:53.093000,0,,36.584,0,89.41,0,107.099,0,210.4,0 days 11:31:52.372000,02:32:11.402,0 days 00:00:36.584000,0 days 00:01:29.410000,0 days 00:01:47.099000,293.2,Frédéric MAKOWIECKI,,LMGTE Pro,,Porsche GT Team,Porsche,2018-2019,LE MANS 2019,8,Porsche 911 RSR-19,,Porsche GT Team #91,233093.0,233.093,Porsche,4,Frédéric MAKOWIECKI Stint #4,12,Porsche GT Team #91 Stint #12,41512372,28.0,3.0,69438.0,69.438,5115.202,69.438,124.175,41512.372
343002,50,2,86,0 days 00:01:59.496000,0,,36.534,0,41.716,0,41.246,0,181.3,0 days 03:01:55.006000,19:01:11.367,0 days 00:00:36.534000,0 days 00:00:41.716000,0 days 00:00:41.246000,250.3,Romano RICCI,,LMP2,,Larbre Competition,Ligier,2018-2019,SEBRING,6,Ligier JSP217,,Larbre Competition #50,119496.0,119.496,Gibson,1,Romano RICCI Stint #1,0,Larbre Competition #50 Stint #0,10915006,10.0,5.0,16795.0,16.795,1129.895,16.795,230.76,10915.006
375023,98,1,40,0 days 00:01:42.197000,0,,25.363,0,32.097,0,44.737,0,160.7,0 days 01:42:33.186000,12:42:07.097,0 days 00:00:25.363000,0 days 00:00:32.097000,0 days 00:00:44.737000,243.8,Paul DALLA LANA,,LMGTE Am,,Aston Martin Racing,Aston Martin,2019-2020,FUJI SPEEDWAY,2,Aston Martin Vantage GTE,,Aston Martin Racing #98,102197.0,102.197,Aston Martin,2,Paul DALLA LANA Stint #2,2,Aston Martin Racing #98 Stint #2,6153186,30.0,11.0,1047948.0,1047.948,2440.784,1047.948,1886.928,6153.186
85776,95,2,21,0 days 00:02:03.274000,0,,39.322,0,45.017,0,38.935,0,158.0,0 days 00:43:07.135000,15:42,0 days 00:00:39.322000,0 days 00:00:45.017000,0 days 00:00:38.935000,231.5,Nicki THIIM,,LMGTE Am,,Aston Martin Racing,Aston Martin,2013,BAHRAIN INTERNATIONAL CIRCUIT,8,Aston Martin Vantage GT2,,Aston Martin Racing #95,123274.0,123.274,Aston Martin,1,Nicki THIIM Stint #1,1,Aston Martin Racing #95 Stint #1,2587135,14.0,1.0,4287.0,4.287,366.772,0.0,0.0,2587.135
111657,71,0,52,0 days 00:02:21.919000,0,,30.778,0,53.72,0,57.421,0,139.9,0 days 02:45:42.735000,19:45,0 days 00:00:30.778000,0 days 00:00:53.720000,0 days 00:00:57.421000,214.7,Davide RIGON,,LMGTE Pro,,AF Corse,Ferrari,2014,CIRCUIT OF THE AMERICAS,4,Ferrari 458 Italia GT2,,AF Corse #71,141919.0,141.919,Ferrari,2,Davide RIGON Stint #2,3,AF Corse #71 Stint #3,9942735,17.0,5.0,8392.0,8.392,805.786,8.392,12.341,9942.735
261327,69,1,90,0 days 00:03:52.434000,0,,36.679,0,88.986,0,106.769,0,211.1,0 days 06:26:09.653000,21:26:30.614,0 days 00:00:36.679000,0 days 00:01:28.986000,0 days 00:01:46.769000,298.8,Richard WESTBROOK,,LMGTE Pro,,Ford Chip Ganassi Team USA,Ford,2017,LE MANS,3,Ford GT,,Ford Chip Ganassi Team USA #69,232434.0,232.434,Ford,3,Richard WESTBROOK Stint #3,7,Ford Chip Ganassi Team USA #69 Stint #7,23169653,32.0,8.0,861.0,0.861,3327.228,0.861,107.679,23169.653
331941,88,2,64,0 days 00:01:42.225000,0,,22.065,0,31.773,0,48.387,0,160.7,0 days 02:03:51.679000,13:02:14.883,0 days 00:00:22.065000,0 days 00:00:31.773000,0 days 00:00:48.387000,269.3,Giorgio RODA JR,,LMGTE Am,,Dempsey - Proton Racing,Porsche,2018-2019,FUJI SPEEDWAY,4,Porsche 911 RSR-19,,Dempsey - Proton Racing #88,102225.0,102.225,Porsche,1,Giorgio RODA JR Stint #1,3,Dempsey - Proton Racing #88 Stint #3,7431679,30.0,6.0,1851.0,1.851,753.207,1.851,57.50299999999999,7431.679
1285,44,0,46,0 days 00:02:00.924000,0,,36.198,0,41.518,0,43.208,0,179.2,0 days 01:38:31.249000,12:09,0 days 00:00:36.198000,0 days 00:00:41.518000,0 days 00:00:43.208000,256.0,Vicente Potolicchio,,LMP2,,Starworks Motorsports,HPD (Honda),2012,SEBRING,1,HPD ARX 03b,,Starworks Motorsports #44,120924.0,120.924,Honda,2,Vicente Potolicchio Stint #2,3,Starworks Motorsports #44 Stint #3,5911249,14.0,6.0,9273.0,9.273,291.738,9.273,90.421,5911.249
382246,1,2,67,0 days 00:01:51.999000,0,,38.638,0,41.069,0,32.292,0,175.2,0 days 02:07:46.490000,14:07:43.741,0 days 00:00:38.638000,0 days 00:00:41.069000,0 days 00:00:32.292000,308.6,Gustavo MENEZES,,LMP1,,Rebellion Racing,Rebellion,2019-2020,SHANGHAI INTERNATIONAL CIRCUIT,3,Rebellion R13,,Rebellion Racing #1,111999.0,111.999,Gibson,2,Gustavo MENEZES Stint #2,2,Rebellion Racing #1 Stint #2,7666490,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7666.49
323562,63,2,331,0 days 00:03:53.872000,0,,36.701,0,90.132,0,107.039,0,209.7,0 days 23:17:02.610000,14:17:20.376,0 days 00:00:36.701000,0 days 00:01:30.132000,0 days 00:01:47.039000,286.9,Antonio GARCIA,,LMGTE Pro,,Corvette Racing,Chevrolet,2018-2019,LE MANS 2018,2,Chevrolet Corvette C7.R,,Corvette Racing #63,233872.0,233.872,Chevrolet,10,Antonio GARCIA Stint #10,25,Corvette Racing #63 Stint #25,83822610,22.0,5.0,121986.0,121.986,9349.792,121.986,325.005,83822.61
308966,99,3,53,0 days 00:07:17.587000,0,,60.485,0,184.705,0,192.397,0,112.1,0 days 03:51:57.844000,18:52:15.610,0 days 00:01:00.485000,0 days 00:03:04.705000,0 days 00:03:12.397000,103.9,Spencer PUMPELLY,,LMGTE Am,,Proton Competition,Porsche,2018-2019,LE MANS 2018,2,Porsche 911 RSR,,Proton Competition #99,437587.0,437.587,Porsche,1,Spencer PUMPELLY Stint #1,5,Proton Competition #99 Stint #5,13917844,54.0,9.0,140255.0,140.255,2516.404,140.255,434.452,13917.844
101654,77,2,121,0 days 00:04:03.418000,0,,38.887,0,92.183,0,112.348,0,201.6,0 days 09:17:05.277000,00:17,0 days 00:00:38.887000,0 days 00:01:32.183000,0 days 00:01:52.348000,286.9,Patrick LONG,,LMGTE Am,,Dempsey Racing - Proton,Porsche,2014,LE MANS,3,Porsche 911 RSR,,Dempsey Racing - Proton #77,243418.0,243.418,Porsche,6,Patrick LONG Stint #6,10,Dempsey Racing - Proton #77 Stint #10,33425277,30.0,8.0,4475.0,4.475,4458.15,4.475,495.574,33425.277
402934,83,2,52,0 days 00:03:57.286000,0,,37.242,0,90.962,0,109.082,0,206.7,0 days 03:33:04.164000,18:03:04.164,0 days 00:00:37.242000,0 days 00:01:30.962000,0 days 00:01:49.082000,290.0,Emmanuel COLLARD,,LMGTE Am,,AF Corse,Ferrari,2019-2020,LE MANS,7,Ferrari 488 GTE Evo,,AF Corse #83,237286.0,237.286,Ferrari,2,Emmanuel COLLARD Stint #2,6,AF Corse #83 Stint #6,12784164,40.0,4.0,32910.0,32.91,1900.078,32.91,82.381,12784.164
400641,37,3,12,0 days 00:03:40.793000,0,B,33.929,0,81.194,0,105.67,0,222.2,0 days 00:44:25.797000,15:14:25.797,0 days 00:00:33.929000,0 days 00:01:21.194000,0 days 00:01:45.670000,327.8,Will STEVENS,,LMP2,,Jackie Chan DC Racing,Oreca,2019-2020,LE MANS,7,Oreca 07,,Jackie Chan DC Racing #37,220793.0,220.793,Gibson,2,Will STEVENS Stint #2,2,Jackie Chan DC Racing #37 Stint #2,2665797,16.0,11.0,2517.0,2.517,167.06,2.517,24.898,2665.797
118270,47,1,184,0 days 00:01:38.704000,0,,21.497,0,29.762,0,47.445,0,166.4,0 days 05:03:41.541000,16:03,0 days 00:00:21.497000,0 days 00:00:29.762000,0 days 00:00:47.445000,275.5,Richard BRADLEY,,LMP2,,KCMG,Oreca,2014,FUJI SPEEDWAY,5,Oreca 03R,,KCMG #47,98704.0,98.704,Nissan,2,Richard BRADLEY Stint #2,6,KCMG #47 Stint #6,18221541,9.0,2.0,55629.0,55.629,1282.651,55.629,55.629,18221.541
221230,71,1,91,0 days 00:01:43.674000,0,,36.902,0,39.726,0,27.046,0,149.5,0 days 02:42:23.245000,16:11:51.128,0 days 00:00:36.902000,0 days 00:00:39.726000,0 days 00:00:27.046000,252.3,Sam BIRD,,LMGTE Pro,,AF Corse,Ferrari,2016,AUTODROMO HERMANOS RODRIGUEZ,5,Ferrari 488 GTE,,AF Corse #71,103674.0,103.674,Ferrari,2,Sam BIRD Stint #2,3,AF Corse #71 Stint #3,9743245,20.0,5.0,21386.0,21.386,1330.119,21.386,130.507,9743.245
131625,98,1,201,0 days 00:01:31.134000,0,,23.022,0,45.214,0,22.898,0,170.2,0 days 05:21:54.951000,18:22,0 days 00:00:23.022000,0 days 00:00:45.214000,0 days 00:00:22.898000,252.3,Pedro LAMY,,LMGTE Am,,Aston Martin Racing,Aston Martin,2014,INTERLAGOS,8,Aston Martin Vantage GT2,,Aston Martin Racing #98,91134.0,91.134,Aston Martin,2,Pedro LAMY Stint #2,6,Aston Martin Racing #98 Stint #6,19314951,13.0,1.0,118309.0,118.309,2434.54,0.0,0.0,19314.951
367149,92,2,281,0 days 00:03:53.872000,0,,36.807,0,89.76,0,107.305,0,209.7,0 days 20:11:13.523000,11:11:32.553,0 days 00:00:36.807000,0 days 00:01:29.760000,0 days 00:01:47.305000,290.8,Kevin ESTRE,,LMGTE Pro,,Porsche GT Team,Porsche,2018-2019,LE MANS 2019,8,Porsche 911 RSR-19,,Porsche GT Team #92,233872.0,233.872,Porsche,7,Kevin ESTRE Stint #7,21,Porsche GT Team #92 Stint #21,72673523,34.0,12.0,515895.0,515.895,8793.543,515.895,1294.449,72673.523
210249,84,1,280,0 days 00:03:47.380000,0,,35.667,0,87.553,0,104.16,0,215.8,0 days 21:36:45.260000,12:36:45.260,0 days 00:00:35.667000,0 days 00:01:27.553000,0 days 00:01:44.160000,296.4,Christophe TINSEAU,,CDNT,,SRT41 By OAK Racing,Morgan,2016,LE MANS,3,Morgan,,SRT41 By OAK Racing #84,227380.0,227.38,Nissan,12,Christophe TINSEAU Stint #12,27,SRT41 By OAK Racing #84 Stint #27,77805260,42.0,1.0,269223.0,269.223,13718.04,0.0,0.0,77805.26
476332,83,3,82,0 days 00:01:51.762000,0,,33.146,0,39.054,0,39.562,0,193.9,0 days 02:41:36.801000,14:41:50.718,0 days 00:00:33.146000,0 days 00:00:39.054000,0 days 00:00:39.562000,272.9,Alessio ROVERA,,LMP2,P/A,AF Corse,Oreca,2022,SEBRING,1,Oreca 07,GF,AF Corse #83,111762.0,111.762,Gibson,2,Alessio ROVERA Stint #2,5,AF Corse #83 Stint #5,9696801,14.0,10.0,13746.0,13.746,375.633,13.746,140.203,9696.801
52364,1,0,95,0 days 00:01:51.644000,0,,38.337,0,40.042,0,33.265,0,175.8,0 days 03:00:49.949000,14:00,0 days 00:00:38.337000,0 days 00:00:40.042000,0 days 00:00:33.265000,294.3,Marcel Fässler,,LMP1,H,Audi Sport Team Joest,Audi,2012,SHANGHAI INTERNATIONAL CIRCUIT,8,Audi R18 e-tron quattro,,Audi Sport Team Joest #1,111644.0,111.644,Audi,2,Marcel Fässler Stint #2,4,Audi Sport Team Joest #1 Stint #4,10849949,3.0,3.0,22592.0,22.592,101.805,22.592,101.805,10849.949
343184,8,2,92,0 days 00:03:41.275000,0,,80.448,0,82.515,0,58.312,0,97.9,0 days 02:59:53.450000,18:59:09.811,0 days 00:01:20.448000,0 days 00:01:22.515000,0 days 00:00:58.312000,277.3,Kazuki NAKAJIMA,,LMP1,H,Toyota Gazoo Racing,Toyota,2018-2019,SEBRING,6,Toyota TS050 Hybrid,,Toyota Gazoo Racing #8,221275.0,221.275,Toyota,1,Kazuki NAKAJIMA Stint #1,1,Toyota Gazoo Racing #8 Stint #1,10793450,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10793.45
162410,91,1,145,0 days 00:01:58.382000,0,,55.678,0,43.515,0,19.189,0,156.2,0 days 05:00:26.188000,17:59,0 days 00:00:55.678000,0 days 00:00:43.515000,0 days 00:00:19.189000,252.7,Michael CHRISTENSEN,,LMGTE Pro,,Porsche Team Manthey,Porsche,2015,NURBURGRING,4,Porsche 911 RSR,,Porsche Team Manthey #91,118382.0,118.382,Porsche,3,Michael CHRISTENSEN Stint #3,5,Porsche Team Manthey #91 Stint #5,18026188,14.0,1.0,416798.0,416.798,2319.272,0.0,0.0,18026.188
227866,66,1,107,0 days 00:02:05.760000,0,,27.249,0,48.451,0,50.06,0,157.9,0 days 04:41:20.370000,21:41:08.798,0 days 00:00:27.249000,0 days 00:00:48.451000,0 days 00:00:50.060000,257.8,Olivier PLA,,LMGTE Pro,,Ford Chip Ganassi Team UK,Ford,2016,CIRCUIT OF THE AMERICAS,6,Ford GT,,Ford Chip Ganassi Team UK #66,125760.0,125.76,Ford,4,Olivier PLA Stint #4,7,Ford Chip Ganassi Team UK #66 Stint #7,16880370,30.0,7.0,496654.0,496.654,4568.83,496.654,664.029,16880.37
381007,51,1,26,0 days 00:02:04.795000,0,,42.587,0,45.611,0,36.597,0,157.2,0 days 00:53:36.739000,12:53:33.990,0 days 00:00:42.587000,0 days 00:00:45.611000,0 days 00:00:36.597000,266.0,James CALADO,,LMGTE Pro,,AF Corse,Ferrari,2019-2020,SHANGHAI INTERNATIONAL CIRCUIT,3,Ferrari 488 GTE Evo,,AF Corse #51,124795.0,124.795,Ferrari,1,James CALADO Stint #1,1,AF Corse #51 Stint #1,3216739,16.0,3.0,762.0,0.762,245.289,0.762,2.803,3216.739
57164,35,0,119,0 days 00:01:53.524000,0,,35.519,0,47.086,0,30.919,0,186.8,0 days 03:57:05.721000,15:56,0 days 00:00:35.519000,0 days 00:00:47.086000,0 days 00:00:30.919000,247.1,Bertrand BAGUETTE,,LMP2,,OAK Racing,Ligier,2013,SILVERSTONE,1,Ligier JS P2,,OAK Racing #35,113524.0,113.524,Nissan,2,Bertrand BAGUETTE Stint #2,6,OAK Racing #35 Stint #6,14225721,8.0,2.0,58713.0,58.713,1096.628,58.713,58.713,14225.721
126829,90,1,170,0 days 00:02:05.238000,0,,39.475,0,46.116,0,39.647,0,155.6,0 days 06:01:20.720000,21:00,0 days 00:00:39.475000,0 days 00:00:46.116000,0 days 00:00:39.647000,234.0,Paolo RUBERTI,,LMGTE Am,,8 Star Motorsports,Ferrari,2014,BAHRAIN INTERNATIONAL CIRCUIT,7,Ferrari 458 Italia GT2,,8 Star Motorsports #90,125238.0,125.238,Ferrari,2,Paolo RUBERTI Stint #2,7,8 Star Motorsports #90 Stint #7,21680720,23.0,5.0,60804.0,60.804,2767.492,60.804,190.171,21680.72
9237,67,0,36,0 days 00:02:24.141000,0,,41.066,0,66.064,0,37.011,0,174.9,0 days 01:34:47.926000,16:04,0 days 00:00:41.066000,0 days 00:01:06.064000,0 days 00:00:37.011000,252.9,Nicolas Armindo,,LMGTE Am,,Imsa Performance Matmut,Porsche,2012,SPA FRANCORCHAMPS,2,Porsche 997 GT3-RSR,,Imsa Performance Matmut #67,144141.0,144.141,Porsche,2,Nicolas Armindo Stint #2,2,Imsa Performance Matmut #67 Stint #2,5687926,27.0,1.0,22739.0,22.739,634.842,0.0,0.0,5687.926
356243,78,3,77,0 days 00:03:56.305000,0,,37.041,0,90.319,0,108.945,0,207.6,0 days 05:28:15.044000,20:28:34.074,0 days 00:00:37.041000,0 days 00:01:30.319000,0 days 00:01:48.945000,290.0,Vincent ABRIL,,LMGTE Am,,Proton Competition,Porsche,2018-2019,LE MANS 2019,8,Porsche 911 RSR-19,,Proton Competition #78,236305.0,236.305,Porsche,3,Vincent ABRIL Stint #3,7,Proton Competition #78 Stint #7,19695044,54.0,10.0,52909.0,52.909,3403.337,52.909,397.697,19695.044
54198,41,2,167,0 days 00:02:00.336000,0,,42.099,0,42.666,0,35.571,0,163.1,0 days 05:55:02.269000,16:54,0 days 00:00:42.099000,0 days 00:00:42.666000,0 days 00:00:35.571000,266.0,Elton Julian,,LMP2,,Greaves Motorsport,Zytek,2012,SHANGHAI INTERNATIONAL CIRCUIT,8,Zytek Z11SN,,Greaves Motorsport #41,120336.0,120.336,Nissan,3,Elton Julian Stint #3,6,Greaves Motorsport #41 Stint #6,21302269,16.0,8.0,403380.0,403.38,2339.662,403.38,809.096,21302.269
277942,86,1,128,0 days 00:02:01.228000,0,,55.682,0,43.994,0,21.552,0,152.5,0 days 04:28:52.408000,17:28:33.864,0 days 00:00:55.682000,0 days 00:00:43.994000,0 days 00:00:21.552000,238.9,Benjamin BARKER,,LMGTE Am,,Gulf Racing UK,Porsche,2017,NURBURGRING,4,Porsche 911 RSR,,Gulf Racing UK #86,121228.0,121.228,Porsche,2,Benjamin BARKER Stint #2,5,Gulf Racing UK #86 Stint #5,16132408,25.0,4.0,123849.0,123.849,2586.5170000000003,123.849,146.611,16132.408
201248,48,1,109,0 days 00:05:17.336000,0,,120.33,0,89.243,0,107.763,0,154.6,0 days 08:13:52.695000,23:13:52.695,0 days 00:02:00.330000,0 days 00:01:29.243000,0 days 00:01:47.763000,300.5,Jeroen BLEEKEMOLEN,0:01:33.089,LMP2,,Murphy Prototypes,Oreca,2016,LE MANS,3,Oreca 03R,,Murphy Prototypes #48,317336.0,317.336,Nissan,5,Jeroen BLEEKEMOLEN Stint #5,12,Murphy Prototypes #48 Stint #12,29632695,48.0,19.0,5035.0,5.035,4561.603,5.035,1265.221,29632.695
39619,21,1,187,0 days 00:01:48.803000,0,,33.671,0,45.244,0,29.888,0,194.9,0 days 05:57:22.805000,17:57,0 days 00:00:33.671000,0 days 00:00:45.244000,0 days 00:00:29.888000,266.0,Danny Watts,,LMP1,,Strakka Racing,HPD (Honda),2012,SILVERSTONE,5,HPD ARX  03a,,Strakka Racing #21,108803.0,108.803,Honda,4,Danny Watts Stint #4,7,Strakka Racing #21 Stint #7,21442805,5.0,5.0,2960.0,2.96,561.965,2.96,561.965,21442.805
493973,31,1,178,0 days 00:03:37.215000,0,,33.894,0,83.432,0,99.889,0,225.8,0 days 11:18:54.517000,03:18:54.517,0 days 00:00:38.960000,0 days 00:01:02.433000,0 days 00:00:34.951000,315.4,Sean GELAEL,,LMP2,,WRT,Oreca,2022,LE MANS,3,Oreca 07,GF,WRT #31,217215.0,217.215,Gibson,7,Sean GELAEL Stint #7,23,WRT #31 Stint #23,40734517,8.0,5.0,11496.0,11.496,1430.698,11.496,277.871,40734.517
406524,95,1,116,0 days 00:03:55.250000,0,,37.341,0,90.136,0,107.773,0,208.5,0 days 08:29:40.321000,22:59:40.321,0 days 00:00:37.341000,0 days 00:01:30.136000,0 days 00:01:47.773000,294.0,Nicki THIIM,,LMGTE Pro,,Aston Martin Racing,Aston Martin,2019-2020,LE MANS,7,Aston Martin Vantage GTE,,Aston Martin Racing #95,235250.0,235.25,Aston Martin,5,Nicki THIIM Stint #5,9,Aston Martin Racing #95 Stint #9,30580321,25.0,4.0,94361.0,94.361,3602.045,94.361,241.411,30580.321
110841,47,1,19,0 days 00:01:58.693000,0,,25.719,0,44.943,0,48.031,0,167.3,0 days 00:37:40.763000,17:37,0 days 00:00:25.719000,0 days 00:00:44.943000,0 days 00:00:48.031000,268.0,Richard BRADLEY,,LMP2,,KCMG,Oreca,2014,CIRCUIT OF THE AMERICAS,4,Oreca 03R,,KCMG #47,118693.0,118.693,Nissan,1,Richard BRADLEY Stint #1,1,KCMG #47 Stint #1,2260763,9.0,1.0,53956.0,53.956,141.3,0.0,0.0,2260.763
114822,71,1,41,0 days 00:01:41.391000,0,,22.069,0,31.144,0,48.178,0,162.0,0 days 01:11:01.004000,12:11,0 days 00:00:22.069000,0 days 00:00:31.144000,0 days 00:00:48.178000,267.3,James CALADO,,LMGTE Pro,,AF Corse,Ferrari,2014,FUJI SPEEDWAY,5,Ferrari 458 Italia GT2,,AF Corse #71,101391.0,101.391,Ferrari,1,James CALADO Stint #1,2,AF Corse #71 Stint #2,4261004,16.0,2.0,12004.0,12.004,534.679,12.004,12.004,4261.004
84768,50,2,141,0 days 00:02:15.374000,0,B,43.729,0,47.188,0,44.457,0,145.0,0 days 05:09:35.309000,16:09,0 days 00:00:43.729000,0 days 00:00:47.188000,0 days 00:00:44.457000,258.4,Fernando REES,,LMP2,,Larbre Competition,Morgan,2013,SHANGHAI INTERNATIONAL CIRCUIT,7,Morgan,,Larbre Competition #50,135374.0,135.374,Judd,2,Fernando REES Stint #2,4,Larbre Competition #50 Stint #4,18575309,16.0,5.0,18840.0,18.84,2525.228,18.84,149.715,18575.309
201508,77,0,114,0 days 00:03:56.088000,0,,37.57,0,89.808,0,108.71,0,207.8,0 days 08:14:16.761000,23:14:16.761,0 days 00:00:37.570000,0 days 00:01:29.808000,0 days 00:01:48.710000,295.6,Richard LIETZ,,LMGTE Pro,,Dempsey - Proton Racing,Porsche,2016,LE MANS,3,Porsche 911 RSR,,Dempsey - Proton Racing #77,236088.0,236.088,Porsche,3,Richard LIETZ Stint #3,9,Dempsey - Proton Racing #77 Stint #9,29656761,29.0,7.0,9303.0,9.303,3494.232,9.303,181.633,29656.761
21753,51,0,170,0 days 00:04:07.171000,0,B,37.925,0,92.392,0,116.854,0,198.5,0 days 12:11:33.243000,03:11,0 days 00:00:37.925000,0 days 00:01:32.392000,0 days 00:01:56.854000,293.7,Giancarlo Fisichella,,LMGTE Pro,,AF Corse,Ferrari,2012,LE MANS,3,Ferrari 458 Italia GT2,,AF Corse #51,247171.0,247.171,Ferrari,4,Giancarlo Fisichella Stint #4,11,AF Corse #51 Stint #11,43893243,22.0,1.0,133248.0,133.248,4661.93,0.0,0.0,43893.243
54401,1,1,183,0 days 00:01:52.107000,0,,38.55,0,40.688,0,32.869,0,175.0,0 days 05:48:05.177000,16:48,0 days 00:00:38.550000,0 days 00:00:40.688000,0 days 00:00:32.869000,292.7,André Lotterer,,LMP1,H,Audi Sport Team Joest,Audi,2012,SHANGHAI INTERNATIONAL CIRCUIT,8,Audi R18 e-tron quattro,,Audi Sport Team Joest #1,112107.0,112.107,Audi,3,André Lotterer Stint #3,7,Audi Sport Team Joest #1 Stint #7,20885177,3.0,3.0,33369.0,33.369,97.856,33.369,97.856,20885.177
266338,60,2,181,0 days 00:04:02.406000,0,B,38.342,0,89.79,2,114.274,0,202.4,0 days 13:38:36.621000,04:38:57.582,0 days 00:00:38.342000,0 days 00:01:29.790000,0 days 00:01:54.274000,295.6,Alvaro PARENTE,,LMGTE Am,,Clearwater Racing,Ferrari,2017,LE MANS,3,Ferrari 488 GTE,,Clearwater Racing #60,242406.0,242.406,Ferrari,5,Alvaro PARENTE Stint #5,15,Clearwater Racing #60 Stint #15,49116621,45.0,13.0,85009.0,85.009,7176.733,85.009,920.395,49116.621
